video_id,duration_min,time_since_upload_days,upload_year,upload_month,upload_dow,upload_hour,tags_count,desc_length,has_links_in_desc,views_per_day,target_views,target_views_log,target_views_per_day,target_views_per_day_log,target_engagement,title__nan,title__nan nan
LhUMRx1ZLYo,,,,,,,0,0,0,,12742483.0,16.36045216555497,,,0.0,3,2
4WUgx4bbtCE,,,,,,,0,0,0,,11702122.0,16.275280836298833,,,0.0,3,2
7l1RoubFLho,,,,,,,0,0,0,,10632434.0,16.17941979275947,,,0.0,3,2
mNX4eAQ7PK4,,,,,,,0,0,0,,10185730.0,16.13649837728158,,,0.0,3,2
XdLW8jSHBBc,,,,,,,0,0,0,,9947084.0,16.11279010138808,,,0.0,3,2
c7Jz2Jltdtw,,,,,,,0,0,0,,10101418.0,16.12818646699249,,,0.0,3,2
S9CokhejVM8,,,,,,,0,0,0,,6249365.0,15.6479905765672,,,0.0,3,2
TlK267IzO6w,,,,,,,0,0,0,,9026469.0,16.015671929805993,,,0.0,3,2
S2d1nRuswI4,,,,,,,0,0,0,,10956088.0,16.209405932734814,,,0.0,3,2
lQnUh-fS9jY,,,,,,,0,0,0,,8809088.0,15.991294587344335,,,0.0,3,2
cv_MGlNz9n4,,,,,,,0,0,0,,6807208.0,15.73349275564612,,,0.0,3,2
BhxMaZ7bwwI,,,,,,,0,0,0,,9452761.0,16.061817531898146,,,0.0,3,2
gNkRzEcm-hA,,,,,,,0,0,0,,8787931.0,15.988889974632395,,,0.0,3,2
PS8Xh6gqmO8,,,,,,,0,0,0,,7131650.0,15.780053322387584,,,0.0,3,2
eD16JaQubT8,,,,,,,0,0,0,,8796294.0,15.989841168066208,,,0.0,3,2
50jYw0QVRS8,,,,,,,0,0,0,,7192048.0,15.788486668236079,,,0.0,3,2
cK29Qb4ShwE,,,,,,,0,0,0,,6524277.0,15.691040853709724,,,0.0,3,2
cUmUOb7j3dc,,,,,,,0,0,0,,126509448.0,18.655827558994442,,,0.0,3,2
5sMzUi3ui28,,,,,,,0,0,0,,571478.0,13.25598301613505,,,0.0,3,2
GhJg5I7NKHk,,,,,,,0,0,0,,440552.0,12.995786034941421,,,0.0,3,2
WlWlGlvN4L4,,,,,,,0,0,0,,556606464.0,20.1373690221521,,,0.0,3,2
-h1T1kWPtjY,,,,,,,0,0,0,,3422305.0,15.04582515082742,,,0.0,3,2
obBcRhl57Zg,,,,,,,0,0,0,,30661030.0,17.238503057717978,,,0.0,3,2
r8ddV_dhF38,,,,,,,0,0,0,,647605.0,13.381037765721079,,,0.0,3,2
exziOTRsg5A,,,,,,,0,0,0,,163839.0,12.00664562083328,,,0.0,3,2
NFsEqOBG51M,,,,,,,0,0,0,,277132760.0,19.440007230921324,,,0.0,3,2
ufHLYw9q7vQ,,,,,,,0,0,0,,7942242.0,15.887706287032255,,,0.0,3,2
LQUjEaSrsAs,,,,,,,0,0,0,,1062807.0,13.876425020125879,,,0.0,3,2
EW4PcyuFMfo,,,,,,,0,0,0,,75354141.0,18.137709451665327,,,0.0,3,2
2aetKpwNXfw,,,,,,,0,0,0,,287635.0,12.56945107084801,,,0.0,3,2
CmZm9cDNSaA,,,,,,,0,0,0,,1063942.0,13.877492376020156,,,0.0,3,2
GDW2U43rHmQ,,,,,,,0,0,0,,15668350.0,16.567153375865665,,,0.0,3,2
CGhGAVH2GqY,,,,,,,0,0,0,,1428942.0,14.172445568082866,,,0.0,3,2
fDx9Il6SZ4Q,,,,,,,0,0,0,,357821.0,12.787790935030687,,,0.0,3,2
kZ0S9vgpZ2A,,,,,,,0,0,0,,175757.0,12.076863327840357,,,0.0,3,2
LqrYobmi-a8,,,,,,,0,0,0,,1231848.0,14.024026850628841,,,0.0,3,2
v_xFvD44czw,,,,,,,0,0,0,,381198.0,12.851076827463885,,,0.0,3,2
UDEWP-NR70U,,,,,,,0,0,0,,640080.0,13.369350009827498,,,0.0,3,2
2bSAxWbO5MQ,,,,,,,0,0,0,,360746.0,12.795932160593223,,,0.0,3,2
-k87yPmpYL8,,,,,,,0,0,0,,180108.0,12.101317502153123,,,0.0,3,2
FYr5BBIcSuM,,,,,,,0,0,0,,843481.0,13.645293841084271,,,0.0,3,2
RtR7t0dLtmg,,,,,,,0,0,0,,596939.0,13.29957188481146,,,0.0,3,2
RSYkw8DDYy0,,,,,,,0,0,0,,6375.0,8.760296220470051,,,0.0,3,2
Mod_oXpftJA,,,,,,,0,0,0,,88547332.0,18.29904780316247,,,0.0,3,2
4dsFQFCvVGU,,,,,,,0,0,0,,580194514.0,20.178873975970216,,,0.0,3,2
xFKUJ8lpNdk,,,,,,,0,0,0,,852327.0,13.655726708252825,,,0.0,3,2
2gWbNcgZFM0,,,,,,,0,0,0,,53310649.0,17.791646681558976,,,0.0,3,2
SNcmsQTZUKw,,,,,,,0,0,0,,92357294.0,18.341175254451304,,,0.0,3,2
ygL754pchGk,,,,,,,0,0,0,,1643053.0,14.312067263186549,,,0.0,3,2
fXkh3VufNe8,,,,,,,0,0,0,,50936193.0,17.74608430937286,,,0.0,3,2
cfgZjsIdJxU,,,,,,,0,0,0,,2518827.0,14.739304271939575,,,0.0,3,2
1qb_TW4SQ58,,,,,,,0,0,0,,1215724.0,14.010851164616396,,,0.0,3,2
59aIp7SfIIk,,,,,,,0,0,0,,41234065.0,17.534775317332215,,,0.0,3,2
2Ndra-1Pwug,,,,,,,0,0,0,,37929642.0,17.451243501545914,,,0.0,3,2
hxMNYkLN7tI,,,,,,,0,0,0,,824186560.0,20.529907471227684,,,0.0,3,2
Wu_TEOT3j-Y,,,,,,,0,0,0,,3982649.0,15.197457984840469,,,0.0,3,2
wPAAa5VzHAY,,,,,,,0,0,0,,5646607.0,15.54656556885571,,,0.0,3,2
PeMhppwcM34,,,,,,,0,0,0,,3957402.0,15.191098560013671,,,0.0,3,2
nVUzVTpWclM,,,,,,,0,0,0,,819953.0,13.617003520105934,,,0.0,3,2
nv6jflx60So,,,,,,,0,0,0,,749713.0,13.527447079453115,,,0.0,3,2
-oFibjDm8fo,,,,,,,0,0,0,,640586.0,13.370140222476412,,,0.0,3,2
oDDB-bU3648,,,,,,,0,0,0,,545210.0,13.208928154683152,,,0.0,3,2
VF4qTCjoYPQ,,,,,,,0,0,0,,485539.0,13.093016952609098,,,0.0,3,2
2jYEz66J_J4,,,,,,,0,0,0,,1162242371.0,20.873617055381576,,,0.0,3,2
zisuhZqTeH4,,,,,,,0,0,0,,758095639.0,20.446320109789838,,,0.0,3,2
PbB_dF7Hetc,,,,,,,0,0,0,,9667996.0,16.084331710503434,,,0.0,3,2
5VVihNIgGZA,,,,,,,0,0,0,,1911002.0,14.46313879307989,,,0.0,3,2
lQWOkauKYGE,,,,,,,0,0,0,,9441128.0,16.060586128428106,,,0.0,3,2
2bt3pCSF79o,,,,,,,0,0,0,,484570.0,13.091019242404265,,,0.0,3,2
YW-s5Z1a69o,,,,,,,0,0,0,,13736261.0,16.435549755343764,,,0.0,3,2
WB9Egi9leWA,,,,,,,0,0,0,,344313.0,12.749309310713116,,,0.0,3,2
2bUbDs8oL8I,,,,,,,0,0,0,,742869.0,13.518276342038874,,,0.0,3,2
QzZDRZ9wWQg,,,,,,,0,0,0,,9718357.0,16.08952723212518,,,0.0,3,2
Kt_yK6EdesA,,,,,,,0,0,0,,141011.0,11.856600272121941,,,0.0,3,2
IyUVr8kXzBI,,,,,,,0,0,0,,15213.0,9.629971335557247,,,0.0,3,2
-Mmj1-msdL0,,,,,,,0,0,0,,417539.0,12.94213562706695,,,0.0,3,2
7n_z6DQjK7U,,,,,,,0,0,0,,29165.0,10.28075892627351,,,0.0,3,2
fnYjBKUoSHk,,,,,,,0,0,0,,23583137.0,16.976042523099697,,,0.0,3,2
CHL2hONCNWc,,,,,,,0,0,0,,73442.0,11.20426487413325,,,0.0,3,2
00HAha9hWmw,,,,,,,0,0,0,,2970.0,7.9966538754626075,,,0.0,3,2
iNc1zC_p9RY,,,,,,,0,0,0,,4290782.0,15.271979791732427,,,0.0,3,2
OU_3icZW6oI,,,,,,,0,0,0,,1451584.0,14.188166620842477,,,0.0,3,2
YrixsJf10-w,,,,,,,0,0,0,,1199284.0,13.997236103845673,,,0.0,3,2
GMFewiplIbw,,,,,,,0,0,0,,2281571191.536004,21.54813016211226,,,0.0,3,2
wxfXRsi-vd8,,,,,,,0,0,0,,96924.0,11.48169276253913,,,0.0,3,2
6PMyKV7xsa8,,,,,,,0,0,0,,51777.0,10.854720627607847,,,0.0,3,2
lQhQijZXBO4,,,,,,,0,0,0,,153955.0,11.94442212628595,,,0.0,3,2
yH1fk7WLiMc,,,,,,,0,0,0,,8718771.0,15.980988960280222,,,0.0,3,2
YXnjy5YlDwk,,,,,,,0,0,0,,1286341231.0,20.975067771265824,,,0.0,3,2
lHwiA17TvTw,,,,,,,0,0,0,,5057041.0,15.43629228534699,,,0.0,3,2
GGS-EtzCx8g,,,,,,,0,0,0,,190965.0,12.159850680711818,,,0.0,3,2
HPyRyGbZTYM,,,,,,,0,0,0,,12958.0,9.469545806435415,,,0.0,3,2
iVblOE9BVx0,,,,,,,0,0,0,,12050.0,9.396902923027392,,,0.0,3,2
0u4LLdfklo8,,,,,,,0,0,0,,39819.0,10.592124577618188,,,0.0,3,2
Cvey2lnrkwI,,,,,,,0,0,0,,554.0,6.318968113746434,,,0.0,3,2
JQArf1e5yDM,,,,,,,0,0,0,,130681.0,11.780522170158651,,,0.0,3,2
l8tGKRGVKLU,,,,,,,0,0,0,,2633380.0,14.783779129871137,,,0.0,3,2
JV-WGaY9ijs,,,,,,,0,0,0,,278643.0,12.537690260377557,,,0.0,3,2
nRWVDXM7eW4,,,,,,,0,0,0,,8476163.0,15.952768546932552,,,0.0,3,2
ZRJipL32oCA,,,,,,,0,0,0,,4356391.0,15.287154749803321,,,0.0,3,2
CmrV-BW6BEY,,,,,,,0,0,0,,1272331.0,14.056361995115298,,,0.0,3,2
3WKtGe9dQmY,,,,,,,0,0,0,,252816.0,12.440421185829315,,,0.0,3,2
G4rKTHSkfGE,,,,,,,0,0,0,,1125847.0,13.934047087450645,,,0.0,3,2
2ZSAAI2BC1U,,,,,,,0,0,0,,1764233.0,14.383227159812458,,,0.0,3,2
IAt_dOBI1C0,,,,,,,0,0,0,,3987058.0,15.198564424347806,,,0.0,3,2
ibbVc6PZakE,,,,,,,0,0,0,,178505.0,12.09237749308229,,,0.0,3,2
yIt0ZbbdWdY,,,,,,,0,0,0,,4490032.0,15.317370609357353,,,0.0,3,2
CJ7-tdis6Pc,,,,,,,0,0,0,,3947931.0,15.188702455476335,,,0.0,3,2
RjEqcw-Y5QU,,,,,,,0,0,0,,1562067.0,14.261521142365051,,,0.0,3,2
1mcOVtpJgoU,,,,,,,0,0,0,,251.0,5.529429087511423,,,0.0,3,2
QCZZwZQ4qNs,,,,,,,0,0,0,,1061100303.0,20.782572229338925,,,0.0,3,2
T6FsBn5mGGk,,,,,,,0,0,0,,258986.0,12.46453314637177,,,0.0,3,2
0bxQb4F40KQ,,,,,,,0,0,0,,6530.0,8.784315349902657,,,0.0,3,2
iiTvbDdTE30,,,,,,,0,0,0,,6840060.0,15.738307207687622,,,0.0,3,2
afFV-DweESs,,,,,,,0,0,0,,95921.0,11.471290640192947,,,0.0,3,2
EIxBmP1iP4w,,,,,,,0,0,0,,84725.0,11.347177799297308,,,0.0,3,2
ZbsDtv62wGA,,,,,,,0,0,0,,86403.0,11.366789250016803,,,0.0,3,2
KilybZma5vY,,,,,,,0,0,0,,746903233.0,20.43144619521483,,,0.0,3,2
EEmXSucEn-I,,,,,,,0,0,0,,382698.0,12.855004058397576,,,0.0,3,2
fEWhm_TVvUw,,,,,,,0,0,0,,414750616.0,19.84318797467688,,,0.0,3,2
a1Femq4NPxs,,,,,,,0,0,0,,273478840.0,19.42673481303102,,,0.0,3,2
aC8Oh2YJgL4,,,,,,,0,0,0,,407956.0,12.918917055675292,,,0.0,3,2
ggx-pEyTKzs,,,,,,,0,0,0,,10575972.0,16.17409528812027,,,0.0,3,2
VQZr2vG5k_I,,,,,,,0,0,0,,14796815.0,16.509922580454326,,,0.0,3,2
dZZHXM1YZng,,,,,,,0,0,0,,402032.0,12.904289453784234,,,0.0,3,2
tST_uPtpXUQ,,,,,,,0,0,0,,146278016.0,18.801019594959968,,,0.0,3,2
GXg6qg7iNbI,,,,,,,0,0,0,,3902790.0,15.177202496176582,,,0.0,3,2
phsto5J6mmg,,,,,,,0,0,0,,498957.0,13.120277202854629,,,0.0,3,2
Sy3f35o_TlQ,,,,,,,0,0,0,,20691045.0,16.84521160426789,,,0.0,3,2
QaXhVryxVBk,,,,,,,0,0,0,,1430585250.0,21.08134946392513,,,0.0,3,2
37wmW9kYAlQ,,,,,,,0,0,0,,314227153.0,19.565626702712297,,,0.0,3,2
RdZhclnOi1g,,,,,,,0,0,0,,1852493.0,14.432043397280736,,,0.0,3,2
zuUduUZDcyw,,,,,,,0,0,0,,1630440.0,14.304361088337552,,,0.0,3,2
Exso-aPFdsU,,,,,,,0,0,0,,841707.0,13.643188439728576,,,0.0,3,2
8jqPoD3fu00,,,,,,,0,0,0,,774918.0,13.560513786744261,,,0.0,3,2
vsa5BwAs_5Y,,,,,,,0,0,0,,442352.0,12.999863484848522,,,0.0,3,2
xZmf0eoVQgA,,,,,,,0,0,0,,332164.0,12.713387112392823,,,0.0,3,2
BAPnTft6Fyo,,,,,,,0,0,0,,331115.0,12.710224046137036,,,0.0,3,2
VI2cQlNmLzM,,,,,,,0,0,0,,317729.0,12.668957244505824,,,0.0,3,2
WdOHnD_KwGU,,,,,,,0,0,0,,232018.0,12.354574543846832,,,0.0,3,2
rZisCl83THo,,,,,,,0,0,0,,220319.0,12.302836313962482,,,0.0,3,2
jEEhIeA7qaM,,,,,,,0,0,0,,201001.0,12.211070137240466,,,0.0,3,2
nM6KgKyDfnU,,,,,,,0,0,0,,186397.0,12.135639451562332,,,0.0,3,2
WZ61xmkkKGs,,,,,,,0,0,0,,84880.0,11.349005554556825,,,0.0,3,2
uXCe3GRv9EE,,,,,,,0,0,0,,81555.0,11.309045179836865,,,0.0,3,2
vWA7w2iJfvY,,,,,,,0,0,0,,78028.0,11.264835831444937,,,0.0,3,2
VbFjmHLFg1w,,,,,,,0,0,0,,66391.0,11.103331846278284,,,0.0,3,2
WyvjROA-6jc,,,,,,,0,0,0,,47572.0,10.770020652394722,,,0.0,3,2
jLcw7VafjpQ,,,,,,,0,0,0,,46766.0,10.75293310498079,,,0.0,3,2
-dCJZ-T8axQ,,,,,,,0,0,0,,45173.0,10.718276979078178,,,0.0,3,2
brzCIe7zlgI,,,,,,,0,0,0,,39973.0,10.595984521754486,,,0.0,3,2
aSmCOqaElEA,,,,,,,0,0,0,,38859.0,10.567720722931432,,,0.0,3,2
MKwTF0SdH6o,,,,,,,0,0,0,,35483.0,10.476837169640477,,,0.0,3,2
Wad3zH3K74M,,,,,,,0,0,0,,31275.0,10.350606309244405,,,0.0,3,2
OM-GKER4ZN8,,,,,,,0,0,0,,24435.0,10.103812733769658,,,0.0,3,2
QVmF2aRF598,,,,,,,0,0,0,,23344.0,10.058138107405037,,,0.0,3,2
NCmp7AV8O9s,,,,,,,0,0,0,,153957996.0,18.852190376422495,,,0.0,3,2
55n93nKRM2A,,,,,,,0,0,0,,10502154.0,16.16709103216453,,,0.0,3,2
PNONEFFP7O8,,,,,,,0,0,0,,285958.0,12.563603722882087,,,0.0,3,2
JJOt8Yed2nM,,,,,,,0,0,0,,1981409.0,14.499319270444841,,,0.0,3,2
mmRBXjVENDQ,,,,,,,0,0,0,,831850003.0,20.539162698878584,,,0.0,3,2
AhJ3UCKaIn8,,,,,,,0,0,0,,154943.0,11.95081904029773,,,0.0,3,2
GOhgFMyTgOk,,,,,,,0,0,0,,2632381.0,14.783399697674136,,,0.0,3,2
m6Tgeeb1ik8,,,,,,,0,0,0,,2674.0,7.891704659330107,,,0.0,3,2
OCMrFV9JzJQ,,,,,,,0,0,0,,90119.0,11.40889739454618,,,0.0,3,2
uoYW4xCnbEg,,,,,,,0,0,0,,3934.0,8.277666160851503,,,0.0,3,2
HBNwfENM0tk,,,,,,,0,0,0,,8502.0,9.048174321385792,,,0.0,3,2
FLYx8SaLxCQ,,,,,,,0,0,0,,10666.0,9.274910142625483,,,0.0,3,2
CWRd2s3-8cg,,,,,,,0,0,0,,843487.0,13.6453009544295,,,0.0,3,2
nZ0zbsZOdwg,,,,,,,0,0,0,,526360052.0,20.08149604793775,,,0.0,3,2
_tG70FWd1Ds,,,,,,,0,0,0,,404306486.0,19.817683779498356,,,0.0,3,2
0VR3dfZf9Yg,,,,,,,0,0,0,,2281571191.536004,21.54813016211226,,,0.0,3,2
vC63h2gqQyE,,,,,,,0,0,0,,20629679.0,16.842241373535956,,,0.0,3,2
iTgcIodR4AQ,,,,,,,0,0,0,,13830705.0,16.44240175078342,,,0.0,3,2
bvEf7FOscm8,,,,,,,0,0,0,,131148631.0,18.691841833418334,,,0.0,3,2
HM-HFeFvpkI,,,,,,,0,0,0,,21666705.0,16.891287354574768,,,0.0,3,2
CVKriPu11TM,,,,,,,0,0,0,,10944947.0,16.208388537899946,,,0.0,3,2
p7bfOZek9t4,,,,,,,0,0,0,,2251219094.0,21.53473772643128,,,0.0,3,2
IVYFEQPfiUU,,,,,,,0,0,0,,6200893.0,15.640204033168816,,,0.0,3,2
w2C6RhQBYlg,,,,,,,0,0,0,,2281571191.536004,21.54813016211226,,,0.0,3,2
v32kJp4N2uc,,,,,,,0,0,0,,5143684.0,15.453280306632655,,,0.0,3,2
f5omY8jVrSM,,,,,,,0,0,0,,698998858.0,20.365159667864848,,,0.0,3,2
ibhSZejaCwE,,,,,,,0,0,0,,1141795.0,13.948113019265662,,,0.0,3,2
ZPeFHMXOL0w,,,,,,,0,0,0,,984367.0,13.79975508985974,,,0.0,3,2
0fKgnsDZ8Zo,,,,,,,0,0,0,,973355.0,13.788505172976434,,,0.0,3,2
1kyt1dfzhjw,,,,,,,0,0,0,,589788.0,13.28752012479943,,,0.0,3,2
C37E_Ac60H4,,,,,,,0,0,0,,439294.0,12.992926448155416,,,0.0,3,2
d7-SJpKOM_g,,,,,,,0,0,0,,414619.0,12.935117717087103,,,0.0,3,2
MO7IxxFq03c,,,,,,,0,0,0,,372867.0,12.828979748593566,,,0.0,3,2
4SG-wB85i54,,,,,,,0,0,0,,25649.0,10.152298850598916,,,0.0,3,2
5bGg_YzgM04,,,,,,,0,0,0,,24809.0,10.119002076685847,,,0.0,3,2
g1q4O9zpvN0,,,,,,,0,0,0,,23517.0,10.065521364383361,,,0.0,3,2
YyE15MN9TuQ,,,,,,,0,0,0,,17163.0,9.750569446111415,,,0.0,3,2
M-JVm9EjD-M,,,,,,,0,0,0,,17802.0,9.787122261404862,,,0.0,3,2
E-p0mw1C4Ig,,,,,,,0,0,0,,16801.0,9.729253205924792,,,0.0,3,2
2NX1kK3KR8w,,,,,,,0,0,0,,15189.0,9.628392595589819,,,0.0,3,2
dexwlqWq3dw,,,,,,,0,0,0,,12790.0,9.456497077599392,,,0.0,3,2
MGcjTTGAmNU,,,,,,,0,0,0,,11815.0,9.377209824211215,,,0.0,3,2
_qdWy1myPXE,,,,,,,0,0,0,,10565.0,9.26539657772426,,,0.0,3,2
oE7RlhQZn7Q,,,,,,,0,0,0,,10138.0,9.22414465295258,,,0.0,3,2
kwfdUrk4-RU,,,,,,,0,0,0,,8781.0,9.080459451121662,,,0.0,3,2
YvJjN9Jb7Xw,,,,,,,0,0,0,,9118.0,9.118115427933665,,,0.0,3,2
F_OaSznA88s,,,,,,,0,0,0,,8795.0,9.082052351674651,,,0.0,3,2
xkPKm5UAGfM,,,,,,,0,0,0,,7723.0,8.952087643548404,,,0.0,3,2
YD0_LLfaROE,,,,,,,0,0,0,,5773.0,8.661120360222881,,,0.0,3,2
TzFvUhk4rlA,,,,,,,0,0,0,,5593.0,8.629449873761905,,,0.0,3,2
Nw02SFQxEJs,,,,,,,0,0,0,,5253.0,8.566744970245486,,,0.0,3,2
5m2nEQ2KKT8,,,,,,,0,0,0,,5223.0,8.561018670956267,,,0.0,3,2
T6RoDI0mqRQ,,,,,,,0,0,0,,5232.0,8.562740006372207,,,0.0,3,2
Hlbmm3IPuBc,,,,,,,0,0,0,,5089.0,8.53503310954457,,,0.0,3,2
S8lW_xyrPnc,,,,,,,0,0,0,,2116217.0,14.565141091228329,,,0.0,3,2
759fd3p9wJY,,,,,,,0,0,0,,5931333.0,15.59575970351617,,,0.0,3,2
Cq3G9vWAJOw,,,,,,,0,0,0,,2054174.0,14.535384865451876,,,0.0,3,2
qeRb6_vo4sw,,,,,,,0,0,0,,1727119.0,14.36196583937034,,,0.0,3,2
mOeMK4yw7EI,,,,,,,0,0,0,,5382545.0,15.498672054398721,,,0.0,3,2
Ja615HSnDbU,,,,,,,0,0,0,,1034213.0,13.84915227588609,,,0.0,3,2
YW7vf4n7x_A,,,,,,,0,0,0,,902577.0,13.713010392047408,,,0.0,3,2
ZkiBpK4rfrE,,,,,,,0,0,0,,5287850.0,15.480922483112142,,,0.0,3,2
6KLWw18Jwk8,,,,,,,0,0,0,,5432563.0,15.507921771991326,,,0.0,3,2
M4tJAJKE_lg,,,,,,,0,0,0,,416863.0,12.940515308497291,,,0.0,3,2
RFOq5R_V5rk,,,,,,,0,0,0,,1245682.0,14.035194531835572,,,0.0,3,2
MJOGVMeokio,,,,,,,0,0,0,,11567375.0,16.263699280017054,,,0.0,3,2
OcL7Bc3KHZk,,,,,,,0,0,0,,859705.0,13.664345749316965,,,0.0,3,2
NigPRRAyY7A,,,,,,,0,0,0,,366395.0,12.811469994691953,,,0.0,3,2
67-FPWH25vM,,,,,,,0,0,0,,1416325.0,14.163576752726566,,,0.0,3,2
1NPAs6ZiMMQ,,,,,,,0,0,0,,227803.0,12.336240889103568,,,0.0,3,2
gTmCffFCRXc,,,,,,,0,0,0,,1638055.0,14.309020730844942,,,0.0,3,2
spbagny8OjM,,,,,,,0,0,0,,322442694.0,19.591435988488897,,,0.0,3,2
GulSla4T9jQ,,,,,,,0,0,0,,39454180.0,17.490650581896457,,,0.0,3,2
B6bDkrFLi64,,,,,,,0,0,0,,170543300.0,18.954499787253628,,,0.0,3,2
fAFiHTyCioI,,,,,,,0,0,0,,206857870.0,19.147542501876053,,,0.0,3,2
4dyjL34qDis,,,,,,,0,0,0,,165994276.0,18.927463869822894,,,0.0,3,2
IryOLXtyTRU,,,,,,,0,0,0,,140001709.0,18.757165194784697,,,0.0,3,2
gaxbVfsoF6Q,,,,,,,0,0,0,,111245423.0,18.527249345580387,,,0.0,3,2
QNx2pCS0bc8,,,,,,,0,0,0,,4141379.0,15.236539623591618,,,0.0,3,2
7A1NummiLkk,,,,,,,0,0,0,,4043597.0,15.212645447653152,,,0.0,3,2
FnyMYyG4W_0,,,,,,,0,0,0,,17550.0,9.77286620732769,,,0.0,3,2
4lrzwmPa5nY,,,,,,,0,0,0,,30194.0,10.315431626742,,,0.0,3,2
LYjVk96qQ3M,,,,,,,0,0,0,,58309.0,10.973528884216202,,,0.0,3,2
jMeRc_h37C8,,,,,,,0,0,0,,4740.0,8.464003362902119,,,0.0,3,2
fDxWDVqJFn8,,,,,,,0,0,0,,2979799.0,14.907366742135375,,,0.0,3,2
4oNGwTtFM8c,,,,,,,0,0,0,,191098.0,12.160546897352297,,,0.0,3,2
xST_j4OBcCs,,,,,,,0,0,0,,215930.0,12.282714191188612,,,0.0,3,2
zyyeBhPi5GI,,,,,,,0,0,0,,6385596.0,15.66955554346943,,,0.0,3,2
AXpkjok5NHU,,,,,,,0,0,0,,297630.0,12.60360974318277,,,0.0,3,2
H2CH3y7SaXE,,,,,,,0,0,0,,38880.0,10.568260978408226,,,0.0,3,2
0Uh5mfh25iw,,,,,,,0,0,0,,12008402.0,16.30111721269164,,,0.0,3,2
G2DqGO1OgJI,,,,,,,0,0,0,,265704.0,12.490141949786878,,,0.0,3,2
v2agc5CxB8Y,,,,,,,0,0,0,,520866.0,13.16325000983551,,,0.0,3,2
2GXsNBnIVNE,,,,,,,0,0,0,,107172.0,11.582199630223712,,,0.0,3,2
ADlW2CKZHCY,,,,,,,0,0,0,,13249.0,9.491752831414368,,,0.0,3,2
LcE5noAk110,,,,,,,0,0,0,,2324.0,7.751475318021456,,,0.0,3,2
4NdTyy_81Mw,,,,,,,0,0,0,,1878.0,7.538494999413465,,,0.0,3,2
5mtOajNfEws,,,,,,,0,0,0,,1380.0,7.2305631534092925,,,0.0,3,2
LlPXzhAwHdA,,,,,,,0,0,0,,1269.0,7.146772179452637,,,0.0,3,2
9R1CH5lTlPc,,,,,,,0,0,0,,1647.0,7.4073177104694174,,,0.0,3,2
SNKvKVpSVjw,,,,,,,0,0,0,,1602.0,7.3796321526095525,,,0.0,3,2
-h8VqC5_dxU,,,,,,,0,0,0,,1376.0,7.227662498728654,,,0.0,3,2
PgLLCX_uDzI,,,,,,,0,0,0,,1228.0,7.113956109566034,,,0.0,3,2
svdz-mKqj18,,,,,,,0,0,0,,1054.0,6.961296045910167,,,0.0,3,2
imG5b0TI1yI,,,,,,,0,0,0,,1121.0,7.022868086082641,,,0.0,3,2
f4SThUqExlQ,,,,,,,0,0,0,,954.0,6.86171134048073,,,0.0,3,2
KkW7Pi4_fAU,,,,,,,0,0,0,,951.0,6.858565034791365,,,0.0,3,2
4vHJc7u7s6Y,,,,,,,0,0,0,,1310.0,7.1785454837637,,,0.0,3,2
F6l9CmUrAz4,,,,,,,0,0,0,,1085.0,6.990256500493881,,,0.0,3,2
lkMlo8-Z5IU,,,,,,,0,0,0,,,,,,,3,2
uJUxRnQYbSI,,,,,,,0,0,0,,,,,,,3,2
aVRagcfjenU,,,,,,,0,0,0,,,,,,,3,2
dt5DPrYMeYw,,,,,,,0,0,0,,,,,,,3,2
32E932_GSLk,,,,,,,0,0,0,,,,,,,3,2
bMLGK-GVMCU,,,,,,,0,0,0,,,,,,,3,2
VKHeJF_4F_U,,,,,,,0,0,0,,,,,,,3,2
eYGRDaq-l5Y,,,,,,,0,0,0,,,,,,,3,2
dtLIsQ7oNIQ,,,,,,,0,0,0,,,,,,,3,2
OKokQ1cFsrs,,,,,,,0,0,0,,,,,,,3,2
PWo_nZCIBoc,,,,,,,0,0,0,,,,,,,3,2
oU592iLvP-I,,,,,,,0,0,0,,,,,,,3,2
DG7XqxUCdgI,,,,,,,0,0,0,,,,,,,3,2
Assbutvrl8k,,,,,,,0,0,0,,,,,,,3,2
GGN0QXYOVZ0,,,,,,,0,0,0,,,,,,,3,2
WbR0vZl3fCE,,,,,,,0,0,0,,,,,,,3,2
BB4kvw-IW9c,,,,,,,0,0,0,,,,,,,3,2
mKpBNSjBeKw,,,,,,,0,0,0,,,,,,,3,2
eBqthnZnu3Y,,,,,,,0,0,0,,,,,,,3,2
mgLdvLPddas,,,,,,,0,0,0,,,,,,,3,2
7wnVYIJipzU,,,,,,,0,0,0,,,,,,,3,2
Am9qU5ee8IA,,,,,,,0,0,0,,,,,,,3,2
x99TSfyj9G0,,,,,,,0,0,0,,,,,,,3,2
SROpyGwrStc,,,,,,,0,0,0,,,,,,,3,2
WeXC5CIPm1M,,,,,,,0,0,0,,,,,,,3,2
MkO9g3ywnG4,,,,,,,0,0,0,,,,,,,3,2
cD5T1Y4b7wA,,,,,,,0,0,0,,,,,,,3,2
4I25nV9hXGA,,,,,,,0,0,0,,,,,,,3,2
wAjHQXrIj9o,,,,,,,0,0,0,,,,,,,3,2
ohp0YSgMoUQ,,,,,,,0,0,0,,,,,,,3,2
B-mmOSi3K_k,,,,,,,0,0,0,,,,,,,3,2
3mPXwuPc650,,,,,,,0,0,0,,,,,,,3,2
saGYMhApaH8,,,,,,,0,0,0,,,,,,,3,2
